id,Yield
76504,10.87967476
76505,9.120052384
76506,12.87502082
76507,11.10712672
76508,10.29834106
76509,12.17967218
76510,9.361661662
76511,15.43806885
76512,10.23105609
76513,6.17318345
76514,12.18322346
76515,9.297788637
76516,10.31256635
76517,8.049552054
76518,11.355875
76519,12.53623341
76520,7.552644631
76521,15.818032
76522,11.99473849
76523,11.81811364
76524,9.079536149
76525,9.265452233
76526,10.0876502
76527,9.950751808
76528,10.98295398
76529,7.523676987
76530,11.43816781
76531,12.4210047
76532,10.06051552
76533,9.763752955
76534,9.745071619
76535,9.066285784
76536,10.06566956
76537,8.602489106
76538,15.39223452
76539,11.18223633
76540,9.6585256
76541,12.24559897
76542,14.73398582
76543,10.74298952
76544,6.543846458
76545,9.74826904
76546,9.464584653
76547,9.200276895
76548,6.965983785
76549,13.64335204
76550,9.925515019
76551,14.02748357
76552,8.235520707
76553,13.19143674
76554,9.940895499
76555,12.53305058
76556,11.87219395
76557,13.35226014
76558,8.87204939
76559,11.17515832
76560,12.35982505
76561,12.96208063
76562,7.87992728
76563,8.823808813
76564,12.75044753
76565,10.08153795
76566,6.482894726
76567,10.40605552
76568,12.08185425
76569,10.07160563
76570,10.38171635
76571,7.516687796
76572,6.333128814
76573,11.9482602
76574,6.757224611
76575,14.69129474
76576,13.72257146
76577,9.22610551
76578,12.7242
76579,6.775589446
76580,5.52922376
76581,6.797782305
76582,15.21565207
76583,9.689852447
76584,11.10181401
76585,14.92777705
76586,8.114636377
76587,8.787546986
76588,7.244322951
76589,13.11687161
76590,5.201139741
76591,13.6607529
76592,7.0746085
76593,9.023646864
76594,9.069510205
76595,13.17181782
76596,9.182360544
76597,11.23398767
76598,12.05578107
76599,9.352915482
76600,10.8720586
76601,14.35069885
76602,10.59705203
76603,6.529274625
76604,10.36612408
76605,8.262309815
76606,10.11412188
76607,7.151627318
76608,12.43158783
76609,13.86555235
76610,15.5916358
76611,6.736741859
76612,10.36339159
76613,11.37281923
76614,9.543770184
76615,8.574466018
76616,7.659855081
76617,7.548146616
76618,12.2563135
76619,12.05901999
76620,8.833452704
76621,11.05645046
76622,4.080638349
76623,9.382783657
76624,9.491853794
76625,9.83636107
76626,10.59094843
76627,12.15594583
76628,6.08974473
76629,9.450214356
76630,9.721695768
76631,9.731209201
76632,6.819189773
76633,14.18962687
76634,10.77790441
76635,13.07941941
76636,8.376708713
76637,9.701097117
76638,10.10576518
76639,10.06765008
76640,11.57366548
76641,12.67703054
76642,12.71943558
76643,10.64926409
76644,11.13939187
76645,11.96824913
76646,11.10888268
76647,12.5593683
76648,9.073864546
76649,11.66346563
76650,8.279229982
76651,13.8855739
76652,12.60285745
76653,7.490690706
76654,11.55314648
76655,6.180626043
76656,9.163307994
76657,7.765106039
76658,10.08300823
76659,9.99622018
76660,8.662890977
76661,14.18504571
76662,8.258854337
76663,6.69389804
76664,14.2876747
76665,10.07928841
76666,6.108065088
76667,9.833645855
76668,10.75835228
76669,10.2077794
76670,10.44013275
76671,7.067002185
76672,13.03523107
76673,11.81951956
76674,10.46383384
76675,8.828769931
76676,11.00531993
76677,7.894442801
76678,9.352907643
76679,7.009670296
76680,10.72551526
76681,10.27054437
76682,11.8504995
76683,9.992186909
76684,12.64965081
76685,7.507190377
76686,12.10604356
76687,9.521309952
76688,7.805846783
76689,9.758048839
76690,13.03956316
76691,9.86520678
76692,9.091491978
76693,10.71669413
76694,8.291394834
76695,11.20948632
76696,11.411955
76697,11.67069718
76698,11.14814386
76699,4.349588543
76700,7.676574296
76701,9.784790558
76702,10.22265386
76703,11.43370056
76704,8.094506892
76705,12.7205066
76706,11.15790515
76707,10.86461295
76708,4.132335795
76709,7.853810869
76710,14.95989571
76711,8.855106177
76712,12.06228691
76713,11.69386487
76714,9.911962736
76715,7.23595025
76716,9.334265416
76717,10.05430803
76718,10.02746034
76719,8.180948258
76720,12.76272586
76721,13.4393242
76722,11.80061643
76723,7.70495866
76724,8.038425234
76725,7.589073455
76726,9.425201213
76727,11.85124756
76728,9.046120693
76729,12.63352703
76730,6.696263678
76731,11.42058483
76732,9.14081727
76733,10.4827832
76734,10.33496417
76735,10.03293049
76736,8.982182396
76737,13.57668556
76738,10.41394947
76739,14.21398999
76740,10.84078614
76741,7.242062329
76742,13.54355748
76743,13.49557666
76744,12.1561203
76745,11.95415177
76746,6.463837314
76747,9.909720282
76748,14.46043538
76749,10.07094404
76750,13.71992324
76751,7.935519814
76752,4.292857633
76753,8.922982649
76754,10.08550128
76755,6.671725161
76756,8.234007126
76757,10.91511217
76758,8.579271909
76759,13.50627089
76760,10.10378476
76761,9.732059748
76762,12.22713065
76763,12.05455337
76764,13.90036347
76765,13.54571699
76766,7.587270072
76767,9.634718624
76768,15.97241242
76769,10.02168397
76770,11.54728013
76771,9.981628107
76772,5.262613189
76773,15.62611235
76774,9.249398648
76775,9.31937951
76776,14.85097009
76777,9.427624977
76778,13.08377948
76779,11.34073021
76780,7.358270506
76781,10.63345625
76782,14.26972293
76783,8.839601795
76784,9.558281647
76785,4.570438309
76786,12.85803217
76787,9.869901647
76788,7.629188094
76789,11.25180894
76790,7.822061291
76791,8.728272007
76792,11.15724398
76793,12.71882131
76794,5.62344871
76795,6.346498421
76796,12.04932628
76797,13.42769629
76798,4.577624353
76799,10.78547403
76800,9.692888857
76801,10.80045611
76802,9.791438255
76803,10.35436595
76804,13.5799307
76805,6.423510259
76806,11.63999421
76807,12.1040912
76808,9.874053366
76809,10.41444443
76810,11.97300259
76811,9.733287919
76812,11.29311107
76813,7.505756995
76814,9.41786421
76815,14.54727405
76816,15.12483629
76817,12.26024823
76818,11.92490275
76819,16.83261406
76820,11.30096026
76821,9.270957532
76822,7.0023349
76823,10.90769848
76824,8.650401848
76825,10.83768795
76826,6.265469395
76827,9.022138076
76828,12.54744858
76829,8.138309431
76830,17.12502629
76831,9.431573815
76832,14.11139551
76833,14.04032118
76834,10.17146281
76835,13.9791269
76836,6.56788671
76837,12.87653119
76838,6.102009058
76839,6.639041299
76840,12.83693915
76841,9.680073767
76842,10.13171691
76843,6.906528985
76844,8.959474391
76845,5.924354047
76846,14.33682292
76847,12.73983493
76848,9.467994218
76849,13.81025568
76850,9.997817709
76851,9.983442158
76852,11.74317288
76853,6.766870728
76854,10.19109131
76855,6.700343333
76856,9.883733422
76857,13.65958264
76858,11.59192687
76859,8.220998843
76860,9.505085257
76861,12.17595687
76862,12.37437447
76863,13.02682503
76864,5.511597615
76865,7.58537781
76866,12.00001538
76867,11.71653708
76868,10.46720936
76869,11.5089424
76870,11.99737808
76871,7.78208133
76872,12.81169382
76873,10.80646565
76874,13.11330712
76875,8.592058506
76876,11.90886576
76877,14.27771998
76878,11.12185129
76879,11.07382143
76880,6.947160294
76881,7.068991049
76882,4.453433465
76883,10.45542702
76884,5.234150865
76885,12.68502573
76886,7.618682985
76887,12.50115348
76888,12.7254006
76889,11.76829942
76890,8.1630624
76891,11.16813009
76892,14.11102894
76893,11.95392722
76894,7.803001769
76895,8.171565734
76896,10.22466605
76897,9.988604719
76898,10.58789027
76899,11.55745022
76900,12.6388914
76901,6.978113124
76902,7.674928702
76903,7.273421571
76904,5.165220357
76905,11.78567476
76906,9.902185994
76907,8.918736877
76908,10.05865743
76909,12.49044755
76910,5.504633707
76911,9.245969545
76912,9.93216898
76913,6.482594725
76914,5.603742308
76915,10.37854721
76916,5.035362795
76917,10.94033138
76918,4.313395597
76919,9.52486935
76920,11.74927018
76921,10.46890456
76922,5.25718513
76923,13.14268217
76924,7.646971421
76925,15.01368243
76926,9.861104197
76927,7.438358907
76928,11.26654729
76929,13.10903992
76930,8.315645029
76931,8.289696225
76932,13.37078637
76933,12.99346468
76934,10.56710942
76935,9.044322953
76936,8.799887733
76937,6.981431128
76938,9.676612139
76939,11.49852819
76940,12.45066075
76941,13.6853202
76942,10.48167424
76943,7.060841009
76944,7.494811066
76945,11.89400971
76946,10.8725378
76947,16.08528432
76948,8.792493921
76949,12.84649391
76950,7.510782161
76951,13.68069863
76952,11.02332188
76953,9.995554902
76954,12.46434978
76955,8.071951706
76956,9.680200194
76957,8.522248948
76958,10.48954946
76959,10.95634855
76960,12.32802788
76961,13.89565507
76962,11.19861202
76963,10.06343806
76964,9.331552265
76965,15.22476129
76966,7.699771586
76967,9.345473678
76968,6.795133702
76969,12.30600728
76970,7.679502511
76971,13.20471237
76972,9.743562685
76973,5.553389655
76974,11.94100928
76975,6.059895439
76976,8.403140887
76977,7.446832875
76978,16.24443066
76979,13.49970374
76980,4.969487105
76981,10.00806309
76982,10.58493382
76983,10.19948668
76984,8.739035941
76985,10.60844966
76986,10.0708797
76987,9.113620023
76988,16.40140147
76989,10.28151604
76990,8.499369348
76991,12.21178403
76992,16.07839496
76993,6.687063034
76994,10.72826814
76995,11.9100662
76996,8.246397985
76997,10.72247208
76998,8.313769098
76999,8.903796337
77000,12.92451482
77001,4.197803437
77002,8.90229671
77003,8.537320016
77004,6.231538038
77005,9.942786069
77006,10.17391049
77007,13.44580361
77008,11.1187462
77009,6.852072433
77010,6.763343318
77011,8.04589143
77012,8.795375145
77013,11.80283179
77014,6.74904348
77015,6.770789728
77016,9.389804978
77017,12.55579276
77018,10.16992234
77019,10.17571804
77020,8.138664551
77021,8.996522639
77022,12.39334971
77023,13.80257836
77024,12.94883203
77025,6.970496151
77026,8.2074871
77027,11.32482424
77028,10.17589576
77029,4.77131254
77030,11.91779187
77031,13.95183498
77032,10.04393859
77033,12.14692022
77034,7.228229244
77035,6.942646033
77036,12.70717895
77037,13.30527578
77038,10.1685826
77039,4.490515557
77040,8.429550952
77041,12.07195096
77042,12.49435083
77043,8.826584919
77044,11.5395733
77045,12.33677309
77046,12.06515821
77047,6.150629646
77048,7.278657688
77049,11.9236626
77050,11.14035621
77051,10.05786132
77052,12.37513811
77053,7.993704154
77054,9.950490673
77055,14.46191912
77056,7.664180663
77057,5.003839027
77058,10.69816156
77059,9.973776515
77060,11.98098324
77061,9.400178314
77062,11.85985644
77063,9.219862709
77064,9.833734133
77065,12.46974976
77066,9.472493317
77067,7.902536713
77068,8.050295453
77069,13.54235867
77070,13.50854152
77071,9.640814859
77072,8.893702839
77073,14.43345964
77074,7.86039657
77075,7.834120111
77076,7.238222227
77077,12.50972588
77078,5.963443724
77079,6.377872725
77080,12.29440438
77081,7.564735499
77082,8.337586727
77083,10.72787264
77084,12.01290063
77085,7.49664304
77086,10.46224165
77087,9.830842114
77088,11.53141205
77089,11.98229839
77090,8.604051215
77091,7.115144792
77092,12.4636401
77093,9.83608611
77094,5.285140306
77095,12.99504821
77096,9.455056666
77097,4.781093522
77098,11.72654314
77099,8.660937162
77100,12.17368125
77101,13.06602548
77102,8.487807631
77103,7.06605092
77104,11.1647303
77105,9.107078081
77106,6.79929929
77107,12.66358008
77108,8.834530941
77109,6.044737853
77110,11.44068235
77111,13.73516704
77112,13.09280993
77113,6.160545966
77114,10.5715871
77115,12.01355991
77116,13.55712679
77117,10.91513033
77118,10.92359592
77119,6.096861067
77120,10.75471258
77121,11.73132439
77122,6.715551667
77123,10.0052185
77124,14.62137293
77125,7.182034644
77126,10.07326033
77127,8.741475112
77128,12.5540648
77129,11.08611264
77130,10.63799755
77131,6.628401371
77132,7.585355083
77133,9.823913684
77134,13.54327027
77135,11.92137296
77136,8.913670259
77137,7.574485228
77138,13.25678358
77139,13.49648691
77140,14.29914611
77141,10.26081357
77142,12.46638312
77143,7.036391669
77144,8.475882244
77145,10.42883363
77146,11.6037728
77147,6.048953004
77148,8.860187329
77149,8.572047828
77150,6.80351353
77151,9.783768576
77152,9.803013742
77153,15.96514187
77154,11.35832019
77155,7.455107685
77156,11.86333383
77157,8.849003779
77158,7.709072779
77159,8.912469074
77160,7.565967187
77161,11.17335893
77162,15.88550548
77163,15.48146522
77164,9.85762474
77165,7.567109234
77166,14.78331937
77167,7.991634813
77168,10.48644615
77169,5.625508158
77170,4.91924991
77171,12.87279095
77172,7.572924273
77173,9.06508013
77174,12.89130242
77175,12.56401774
77176,11.94719611
77177,7.276853821
77178,5.579271269
77179,10.14158121
77180,11.06610901
77181,16.30887969
77182,11.37248478
77183,11.42059265
77184,9.072456279
77185,9.066133683
77186,13.52233016
77187,5.419261721
77188,12.44984534
77189,16.2026527
77190,10.30882526
77191,9.060923287
77192,13.10576904
77193,12.74954853
77194,5.14750529
77195,7.52236387
77196,9.00314118
77197,11.07909151
77198,11.57581152
77199,7.125250083
77200,8.531356025
77201,10.67785718
77202,9.828207313
77203,14.57503367
77204,10.66505266
77205,5.589410864
77206,10.70499822
77207,9.702634883
77208,12.80772131
77209,11.18277364
77210,12.69791045
77211,8.76657018
77212,10.96860929
77213,8.798017661
77214,4.330354938
77215,6.795481926
77216,6.50561116
77217,10.5797195
77218,12.40186942
77219,9.064123738
77220,7.780290691
77221,14.50026734
77222,7.059836039
77223,14.20045183
77224,10.17545065
77225,9.483495856
77226,5.427684973
77227,10.69498302
77228,12.51575693
77229,12.7113881
77230,11.513827
77231,11.93947617
77232,11.8732091
77233,12.7871767
77234,10.77441258
77235,11.04652439
77236,7.675157577
77237,10.61815711
77238,10.1949197
77239,9.410398393
77240,9.334918697
77241,7.739522795
77242,7.106916334
77243,13.6809293
77244,13.13575605
77245,12.83120589
77246,13.96149327
77247,9.404903429
77248,10.30134631
77249,6.158199639
77250,10.15194896
77251,10.6955037
77252,9.525172019
77253,12.01720681
77254,9.566103236
77255,12.8987199
77256,11.75374046
77257,7.722852459
77258,15.67452086
77259,13.67114488
77260,12.48079157
77261,10.69897277
77262,14.50226215
77263,8.513054054
77264,13.14797731
77265,7.100514582
77266,11.36481821
77267,10.49233432
77268,5.595712193
77269,9.474027691
77270,10.173544
77271,8.70145549
77272,7.768754656
77273,13.02754082
77274,9.756864803
77275,8.603025787
77276,7.526206902
77277,12.42141842
77278,8.463484559
77279,10.82077445
77280,11.85300969
77281,10.1243754
77282,9.855517927
77283,10.55964363
77284,8.236036868
77285,4.409693233
77286,9.362496148
77287,5.570206053
77288,6.732763447
77289,11.78189588
77290,6.759144964
77291,12.05352847
77292,13.69300414
77293,14.77106587
77294,8.406986191
77295,11.7066966
77296,9.10607182
77297,12.88605551
77298,9.011624813
77299,8.339091627
77300,12.50884438
77301,13.40818445
77302,4.843581981
77303,9.26362542
77304,7.587348059
77305,7.515789215
77306,5.853097245
77307,9.981425879
77308,15.4984365
77309,6.293053058
77310,6.100065375
77311,11.42740048
77312,11.81888211
77313,9.859161658
77314,13.68783549
77315,9.83246019
77316,7.679467583
77317,10.37937187
77318,12.35918716
77319,9.580994394
77320,10.40778356
77321,7.154490278
77322,7.449574633
77323,15.28348259
77324,13.82637856
77325,7.204994387
77326,10.55256161
77327,5.650543417
77328,13.44059653
77329,11.35704031
77330,14.66615486
77331,13.47540088
77332,10.17061868
77333,8.358085007
77334,13.72437051
77335,14.18776268
77336,10.10992738
77337,13.13860661
77338,11.44638775
77339,6.381675737
77340,7.052194723
77341,5.118662822
77342,10.47805202
77343,9.662659396
77344,6.942087187
77345,12.07204766
77346,8.674982722
77347,10.30527121
77348,12.59588782
77349,13.01524695
77350,12.80406742
77351,9.662661654
77352,12.96432362
77353,11.97517126
77354,11.02615584
77355,13.19814015
77356,7.839430073
77357,9.943389669
77358,10.38188616
77359,12.03276228
77360,6.741025353
77361,7.160503364
77362,6.558052259
77363,10.48332638
77364,5.555890727
77365,11.80653458
77366,13.30564875
77367,9.453151674
77368,12.42248215
77369,9.897399827
77370,12.09042391
77371,9.958986401
77372,9.216056406
77373,14.92690048
77374,9.966121578
77375,9.704558504
77376,11.85761745
77377,10.42463849
77378,11.28108537
77379,16.64341526
77380,10.24050711
77381,11.23460661
77382,6.043269478
77383,16.3349807
77384,10.63791911
77385,7.628945902
77386,11.44481831
77387,9.868316361
77388,11.7044302
77389,10.20654857
77390,5.392333602
77391,11.29832508
77392,12.57531562
77393,11.8003779
77394,14.24773464
77395,6.494114259
77396,13.76700019
77397,9.801992915
77398,7.702427689
77399,7.637378172
77400,6.593840908
77401,15.17987914
77402,9.668086625
77403,14.88995872
77404,10.0014992
77405,6.691326609
77406,12.69120109
77407,12.97518212
77408,10.63352849
77409,9.967938322
77410,7.312118852
77411,13.42483737
77412,13.08271876
77413,6.155156879
77414,9.292316725
77415,9.115486435
77416,6.78752666
77417,7.354769241
77418,9.312398396
77419,8.674103687
77420,10.3051096
77421,14.96046369
77422,12.39914286
77423,15.35649263
77424,7.675156722
77425,12.77350206
77426,7.613781475
77427,9.143006957
77428,7.297984517
77429,11.03388346
77430,10.07724218
77431,13.27224773
77432,12.54757229
77433,7.88100833
77434,9.141805967
77435,5.172759408
77436,13.67099666
77437,6.764595578
77438,11.63644354
77439,6.944127279
77440,12.10583666
77441,8.855315898
77442,7.607022133
77443,9.709824753
77444,12.91947886
77445,9.979406348
77446,4.33627024
77447,11.18322498
77448,12.65374754
77449,10.15312391
77450,14.06164196
77451,9.708269961
77452,9.566667214
77453,9.108915374
77454,11.44761023
77455,14.14780293
77456,12.02107184
77457,11.43579407
77458,9.535649717
77459,11.42769631
77460,9.335346687
77461,9.695418598
77462,7.022805489
77463,12.62982297
77464,10.78792607
77465,12.4159538
77466,9.475534106
77467,5.18855045
77468,4.15036635
77469,6.549830499
77470,15.37305642
77471,13.01347051
77472,6.719880435
77473,7.618636977
77474,13.72171838
77475,10.9917806
77476,8.680318903
77477,7.748825438
77478,10.83464985
77479,11.14119993
77480,9.094875646
77481,11.14005556
77482,6.362342511
77483,12.27133235
77484,8.017918405
77485,13.74090983
77486,12.04326131
77487,11.53753285
77488,9.916758054
77489,10.4157589
77490,11.22617006
77491,7.050516688
77492,13.00828561
77493,7.28321085
77494,9.022525073
77495,12.68483312
77496,12.91964595
77497,12.73301598
77498,10.85900558
77499,12.67202219
77500,11.10324767
77501,15.03150703
77502,10.38025033
77503,10.23916331
77504,7.036145414
77505,7.050140132
77506,12.71401077
77507,10.31917515
77508,11.59805484
77509,5.358508214
77510,11.54156515
77511,11.34489232
77512,12.51727201
77513,4.140099633
77514,11.74418826
77515,10.64995337
77516,11.6629577
77517,9.916539192
77518,11.25335826
77519,10.28034145
77520,12.03126432
77521,9.192076551
77522,9.721924156
77523,13.75678073
77524,6.137848293
77525,4.320560627
77526,11.36685157
77527,13.1399766
77528,11.52570414
77529,9.88635828
77530,9.701525083
77531,7.029801217
77532,9.675453197
77533,15.45726293
77534,8.545227454
77535,6.446635386
77536,6.649965178
77537,10.44553976
77538,8.524024319
77539,9.998612371
77540,6.834637835
77541,12.68503423
77542,9.821840539
77543,12.02010448
77544,7.133356461
77545,11.40450506
77546,15.32368826
77547,5.678842978
77548,8.840613386
77549,13.05273787
77550,9.281388153
77551,10.25400329
77552,14.14887867
77553,10.63017603
77554,11.64380237
77555,11.29271173
77556,11.02140259
77557,9.357563308
77558,9.367745953
77559,11.06703202
77560,8.299827234
77561,10.87782548
77562,9.912062687
77563,12.85176789
77564,13.62868215
77565,12.6015436
77566,12.95232686
77567,9.608265585
77568,12.3501135
77569,8.28589087
77570,7.715265591
77571,8.227648048
77572,7.002604952
77573,6.397179547
77574,5.640198528
77575,10.50005708
77576,6.560152831
77577,7.538794391
77578,6.76209708
77579,9.956276966
77580,11.91360132
77581,7.472555915
77582,15.38292386
77583,13.57894882
77584,15.05966516
77585,9.659936752
77586,6.627598065
77587,7.825349491
77588,13.21312077
77589,15.23785836
77590,13.4763339
77591,14.69012862
77592,6.776851483
77593,4.565061574
77594,7.622810997
77595,13.09705738
77596,10.55361818
77597,8.702705767
77598,8.065548207
77599,5.642747723
77600,11.61036877
77601,6.129646897
77602,11.57618917
77603,7.566552197
77604,8.08475561
77605,14.69181251
77606,9.086469369
77607,5.733125558
77608,4.550564206
77609,9.219726334
77610,9.377813479
77611,11.07369567
77612,6.30794198
77613,7.144377563
77614,8.954911615
77615,7.221372918
77616,10.40903041
77617,11.65279695
77618,9.686530616
77619,10.94139902
77620,11.12186761
77621,12.80185051
77622,12.79138837
77623,5.790920455
77624,7.529218781
77625,10.06225719
77626,10.29179922
77627,11.47155174
77628,11.57923035
77629,9.211279424
77630,7.266849159
77631,9.843613436
77632,15.00832106
77633,13.49005599
77634,11.13920609
77635,7.112888414
77636,5.620071595
77637,8.176292095
77638,6.387692594
77639,8.217567475
77640,10.56849362
77641,14.59899561
77642,8.980622377
77643,9.090794075
77644,8.568567938
77645,8.030791164
77646,10.34637862
77647,9.331773912
77648,10.7077401
77649,10.51357519
77650,10.88764379
77651,9.816130486
77652,13.55862703
77653,14.75406376
77654,10.2607351
77655,7.270197637
77656,6.354413708
77657,6.295649141
77658,8.047618356
77659,13.36328854
77660,8.340215037
77661,10.31205069
77662,6.781511018
77663,7.333822908
77664,10.09992171
77665,5.527028776
77666,11.68588
77667,7.257318912
77668,12.13950653
77669,12.50970705
77670,9.175817183
77671,13.39025528
77672,12.98173652
77673,11.35691252
77674,9.322310648
77675,11.03087848
77676,9.882166083
77677,13.70651874
77678,7.129164325
77679,13.40126232
77680,7.247161291
77681,8.482057611
77682,14.95800786
77683,12.72930963
77684,5.199857069
77685,10.69912825
77686,12.88567025
77687,13.16457682
77688,12.07838282
77689,9.171950302
77690,12.58669858
77691,11.0647543
77692,9.910840536
77693,5.489406021
77694,9.875147003
77695,11.87080249
77696,8.036032752
77697,7.460203875
77698,13.43478029
77699,6.042252537
77700,9.803124728
77701,9.341659197
77702,13.47815291
77703,10.34693303
77704,9.40925468
77705,9.3834579
77706,9.102574108
77707,6.28526952
77708,7.069611598
77709,9.242508003
77710,7.790641075
77711,9.836236893
77712,10.69114996
77713,11.89636024
77714,8.886912258
77715,10.89882049
77716,10.32465026
77717,9.747487037
77718,7.731309536
77719,4.829477127
77720,7.528354595
77721,10.35218132
77722,11.0235485
77723,9.515810104
77724,9.997070948
77725,9.106867832
77726,11.1372489
77727,13.39820435
77728,12.00211105
77729,12.75728672
77730,11.31908133
77731,9.888037217
77732,9.582026674
77733,9.392852895
77734,11.56240361
77735,9.31876144
77736,7.592072179
77737,10.58943282
77738,11.23325339
77739,10.74053476
77740,10.40719232
77741,10.94329409
77742,9.087850928
77743,7.539964767
77744,10.10549264
77745,11.97814536
77746,7.247122635
77747,8.184805996
77748,5.130896373
77749,10.16041375
77750,15.01168358
77751,9.465286929
77752,7.985790987
77753,13.22796635
77754,7.968155364
77755,10.1334665
77756,8.571916289
77757,9.902259101
77758,9.408459669
77759,7.503762752
77760,11.28704399
77761,9.91366122
77762,7.6747832
77763,11.81803075
77764,11.83307743
77765,12.34920433
77766,12.99452436
77767,8.278978807
77768,10.39007031
77769,12.43496642
77770,12.43722505
77771,4.699550343
77772,12.58685497
77773,11.14968971
77774,10.29800213
77775,6.231393571
77776,12.64619846
77777,7.327895802
77778,8.938075755
77779,10.12107811
77780,10.80855676
77781,6.411580454
77782,14.26890945
77783,9.34590075
77784,12.14337888
77785,6.969186453
77786,14.3290833
77787,7.259459264
77788,9.556199549
77789,9.812599966
77790,8.15612345
77791,10.16510721
77792,9.259302464
77793,11.01234214
77794,10.5358245
77795,9.486004278
77796,10.83133553
77797,10.36759569
77798,7.49004797
77799,11.30219734
77800,12.15375037
77801,9.93422937
77802,9.702836117
77803,9.260530298
77804,11.67968147
77805,8.313374686
77806,9.872901866
77807,15.78649639
77808,14.02748357
77809,9.879048938
77810,12.29482929
77811,10.95094863
77812,6.84254181
77813,7.130644019
77814,8.754712844
77815,12.08235943
77816,10.84214702
77817,6.715622283
77818,11.78064822
77819,7.620515965
77820,6.484325508
77821,6.588214273
77822,11.54473583
77823,14.78482894
77824,10.49206239
77825,8.729606279
77826,14.65882034
77827,9.594109863
77828,9.697416631
77829,6.391411921
77830,11.95108824
77831,11.74184449
77832,13.59145974
77833,5.526025191
77834,11.28976572
77835,7.451931843
77836,13.59000243
77837,9.710887033
77838,12.63196637
77839,10.0553602
77840,8.186304299
77841,6.820491976
77842,15.71141795
77843,8.691819874
77844,9.562521301
77845,8.923637871
77846,10.18687468
77847,12.46242471
77848,12.3219591
77849,15.02080167
77850,11.74566142
77851,9.427447631
77852,12.26406699
77853,11.26568046
77854,8.172247258
77855,12.62055492
77856,7.738321467
77857,13.49172448
77858,9.863251754
77859,12.87311389
77860,11.922071
77861,10.28442962
77862,11.29131102
77863,7.58868634
77864,10.47357767
77865,10.09326495
77866,6.96177636
77867,7.67308345
77868,9.946840947
77869,11.37196885
77870,13.0403678
77871,10.430405
77872,11.36310991
77873,14.29070589
77874,8.527372673
77875,9.632766679
77876,7.86142412
77877,5.539155665
77878,7.344003642
77879,9.343039535
77880,6.823625271
77881,12.14780587
77882,11.34141546
77883,7.245856395
77884,8.173518405
77885,8.688644055
77886,12.59401954
77887,10.11399455
77888,7.225782175
77889,7.947361495
77890,6.524216677
77891,10.41715712
77892,7.264507021
77893,7.562213952
77894,11.78242215
77895,7.753248337
77896,12.7089038
77897,11.06782843
77898,9.612902629
77899,11.67448268
77900,7.670340255
77901,8.654457472
77902,7.596456394
77903,10.07755553
77904,8.068163566
77905,10.35213501
77906,9.776652806
77907,12.28892078
77908,9.73403395
77909,7.794887892
77910,10.90684842
77911,11.23319911
77912,14.12553189
77913,13.03708308
77914,7.605129777
77915,8.331456287
77916,10.5481539
77917,11.51791858
77918,7.732172573
77919,8.251920215
77920,15.80822799
77921,13.3762106
77922,10.14898906
77923,12.16393188
77924,12.81416376
77925,14.12598402
77926,11.46937795
77927,9.516254265
77928,6.91756976
77929,12.03083594
77930,9.990524064
77931,6.667295414
77932,7.920277734
77933,12.18944751
77934,10.06976093
77935,12.56423372
77936,7.370914932
77937,13.27376749
77938,9.850015842
77939,10.50294653
77940,10.03594976
77941,9.651585003
77942,6.110339958
77943,15.63037482
77944,12.74027322
77945,9.834618507
77946,9.504913347
77947,6.317879968
77948,7.118578904
77949,9.902580152
77950,8.851150968
77951,11.8302062
77952,6.848686626
77953,13.60786122
77954,5.117887257
77955,13.41603079
77956,12.72722508
77957,6.890201111
77958,11.72992131
77959,9.082020577
77960,15.65588963
77961,9.993617333
77962,10.83965217
77963,7.732184297
77964,10.13172639
77965,11.77728392
77966,13.36711215
77967,12.28920608
77968,8.805323136
77969,6.090049197
77970,9.495284436
77971,9.507983888
77972,13.49099049
77973,6.364345074
77974,13.03215429
77975,14.58819426
77976,5.554920897
77977,13.94845166
77978,12.37528421
77979,5.388364968
77980,6.759479644
77981,13.16312606
77982,7.579885516
77983,8.445013244
77984,7.040899441
77985,12.32480954
77986,11.55949685
77987,6.252648106
77988,9.593861721
77989,11.96867348
77990,11.19994369
77991,12.4037904
77992,8.149480433
77993,9.895968134
77994,11.34855157
77995,6.539917111
77996,12.58216885
77997,10.24653884
77998,6.733327086
77999,6.460477395
78000,12.67623926
78001,11.5707625
78002,14.08205686
78003,13.23583135
78004,12.1630575
78005,13.52624155
78006,12.78491941
78007,10.79407403
78008,13.93464231
78009,12.4129622
78010,8.919969675
78011,11.36790406
78012,6.8017442
78013,8.046470055
78014,5.560917704
78015,6.14589922
78016,6.791122861
78017,12.27236629
78018,11.87336721
78019,12.38781971
78020,9.522519997
78021,11.78017507
78022,10.34833335
78023,10.33332532
78024,11.7051995
78025,4.439962116
78026,9.590781433
78027,7.571572772
78028,10.00728235
78029,10.52290873
78030,12.42871246
78031,12.62845132
78032,9.480386395
78033,5.077209907
78034,11.99553991
78035,9.221867491
78036,11.18212266
78037,9.507741468
78038,8.973600852
78039,12.33690705
78040,11.10586244
78041,6.456356529
78042,11.20533358
78043,9.156633626
78044,9.548989634
78045,6.420801171
78046,12.43499979
78047,6.603106633
78048,6.831683694
78049,12.05000237
78050,10.1569391
78051,11.19030872
78052,9.74191539
78053,7.49179892
78054,13.76877908
78055,10.19146539
78056,11.93192877
78057,10.00270861
78058,9.915322572
